"gene","GO_ID","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0033554","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0033674","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0034063","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",0.0367015294343544,0.997582761264414,2,5,"stress granule assembly","BP","cell organization and biogenesis","P"
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0034504","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0034613","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0034622","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0035556","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0036211","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0038201","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0038203","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0040008","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0042127","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0042221","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0042325","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0042327","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0042594","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043021","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043022","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043085","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043087","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043170","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043254","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043412","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043434","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043549","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0043933","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044085","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044087","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044089","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044093","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044237","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044238","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044260","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044267","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044424","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044444","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044464","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0044877","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045595","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045664","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045793","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045859","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045860","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045887","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045893","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045927","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045935","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0045937","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0046626","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0046628","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
"Pocillopora_acuta_HIv2___RNAseq.g9222.t1","GO:0048468","45351.EDO33699","0","1235","KOG3694@1|root; KOG3694@2759|Eukaryota; 38EJZ@33154|Opisthokonta; 3BA9C@33208|Metazoa","33208|Metazoa","D","establishment or maintenance of actin cytoskeleton polarity","RICTOR",NA,"ko:K08267","ko04150; map04150",NA,NA,NA,"ko00000; ko00001",NA,NA,NA,"RICTOR_M; RICTOR_N; RICTOR_V; RICTOR_phospho; RasGEF_N_2",NA,NA,NA,NA,NA,NA,NA,NA
